GTNum,GTStn,CastType,Pump,StationType,CastNumber,Eventnumber,Latitudedegrees_north,Longitudedegrees_east,Bottomdepthm,DateatMidcastGMTyyyymmdd,TimeGMTatmidcasthhmm,TargetGTDepthm,CorrectedMeanDepthm,stddevDepthm,GP15featuredescription,VolumeQMAL,VolumeSuporL,VolumeFinalL,PumpError,overallpumpnotes,Qpprocessingnotes,Qprocessingnotes,Spprocessingnotes,Sprocessingnotes,Sr_SPT_pM,Y_SPT_pM,Mo_SPT_pM,Rh103LR_pM,Ag_SPT_pM,Cd_SPT_pM,In115LR_pM,Ba_SPT_pM,La_SPT_pM,Ce_SPT_pM,Pr_SPT_pM,Nd143_SPT_pM,Nd146_SPT_pM,Sm147_SPT_pM,Sm149_SPT_pM,Eu151_SPT_pM,Eu153_SPT_pM,Gd157_SPT_pM,Tb_SPT_pM,Gd160_SPT_pM,Dy_SPT_pM,Dy_SPT_pM1,Ho_SPT_pM,Er166_SPT_pM,Er167_SPT_pM,Tm_SPT_pM,Yb172_SPT_pM,Yb174_SPT_pM,Lu_SPT_pM,Pb_SPT_pM,Th_SPT_pM,U_SPT_pM,Al_SPT_pM,P_SPT_pM,Sc_SPT_pM,Ti_SPT_pM,V_SPT_pM,Cr_SPT_pM,Mn_SPT_pM,Fe_SPT_pM,Co_SPT_pM,Ni_SPT_pM,Cu_SPT_pM,Zn_SPT_pM,POC_SPT_uM,PN_SPT_uM,POC_LPT_uM,PN_LPT_uM,PIC_SPT_nM,PIC_LPT_nM,bSi_SPT_nM,bSi_LPT_nM,POC_13_12_SPT_permill,N_15_14_SPT_permil,POC_13_12_LPT_permil,N_15_14_LPT_permil,Sr_LPT_pM,Y_LPT_pM,Mo_LPT_pM,Rh103LR_pM1,Ag_LPT_pM,Cd_LPT_pM,In115LR_pM1,Ba_LPT_pM,La_LPT_pM,Ce_LPT_pM,Pr_LPT_pM,Nd143_LPT_pM,Nd146_LPT_pM,Sm147_LPT_pM,Sm149_LPT_pM,Eu151_LPT_pM,Eu153_LPT_pM,Gd157_LPT_pM,Tb_LPT_pM,Gd160_LPT_pM,Dy_LPT_pM,Dy_LPT_pM1,Ho_LPT_pM,Er166_LPT_pM,Er167_LPT_pM,Tm_LPT_pM,Yb172_LPT_pM,Yb174_LPT_pM,Lu_LPT_pM,Pb_LPT_pM,Th_LPT_pM,U_LPT_pM,Al_LPT_pM,P_LPT_pM,Sc_LPT_pM,Ti_LPT_pM,V_LPT_pM,Cr_LPT_pM,Mn_LPT_pM,Fe56_LPT_pM,Fe57_LPT_pM,Co_LPT_pM,Ni_LPT_pM,Cu_LPT_pM,Zn_LPT_pM,VarName127,Mnxs_BCCAl_SPT_nM,Mnxs_BCCAl_LPT_nM,Al_SPT_pM_noneg,Al_LPT_pM_noneg,POM_SPT_ugL,POM_LPT_ugL,CaCO3_SPT_ugL,CaCO3_LPT_ugL,opal_SPT_ugL,opal_LPT_ugL,litho_SPT_ugL,litho_LPT_ugL,FeOH3_SPT_ugL,FeOH3_LPT_ugL,MnO2_SPT_ugL,MnO2_LPT_ugL,SPM_SPT_ugL,SPM_LPT_ugL,fPOM_SPT,fCaCO3_SPT,fopal_SPT,flitho_SPT,fFeOH3_SPT,fMnO2_SPT,fPOM_LPT,fCaCO3_LPT,fopal_LPT,flitho_LPT,fFeOH3_LPT,fMnO2_LPT,CP_SPT_molmol,CP_LPT_molmol,NP_SPT_molmol,NP_LPT_molmol,CN_SPT_molmol,CN_LPT_molmol,CdP_SPT_mmolmol,CdP_LPT_mmolmol,ZnP_SPT_mmolmol,ZnP_LPT_mmolmol
14581,25,D,4,1,10,6858,5.01295,-152.02555,5050,11/5/18 11:02,11/5/18 11:02,4500,4497.5,0.4964,0,1074.8,343.8,1459,,,,,,,-83.60834805,0.910739869,-0.229621368,3974.31684,0.024412393,0.021320691,0.005414737,136.4474409,0.441300418,0.756184367,0.120103618,0.495750952,0.495363437,0.109531588,0.111059902,0.0325922,0.037430509,0.110523007,0.016812613,0.111994477,0.093368505,0.092755192,0.018865184,0.053654671,0.051936695,0.00732863,0.045564285,0.045133445,0.006692868,0.211774902,0.022470912,-0.023150537,2458.895493,334.1879352,0.59999208,72.73590982,3.250231012,19.28787631,134.9865218,788.3116584,1.854675341,4.631839345,44.06389479,4.009289078,0.022627148,0.00501271,0.00589633,0.000645658,4.448404913,3.765533836,5.95496869,5.562827761,-27.46952173,18.61628288,-25.43121224,8.384718177,15.26229943,0.099562611,0.015507367,487.5650833,0.001400207,0.00716299,0.054203826,15.64315066,0.040993357,0.066646028,0.011171924,0.047633689,0.045755973,0.010811516,0.009557499,0.003083636,0.003624985,0.009747096,0.001702959,0.010906252,0.009509811,0.009395519,0.001867284,0.005502425,0.005408919,0.000713591,0.005009954,0.004750806,0.000715355,0.032649239,0.0021775,0.002787329,318.1274037,23.25058604,0.061504987,9.080953723,0.294836068,3.343434874,20.02158086,68.55574957,72.21925543,0.269829253,0.713327672,4.781570636,0.597364233,,114.8555444,17.4170718,2458.895493,318.1274037,0.510468465,0.133021203,0.445196364,0.376854626,0.400173896,0.373822026,0.78941948,0.102133649,0,0,0.009980947,0.001513544,2.155239152,0.987345047,0.236850033,0.206564716,0.185674938,0.366279297,0,0.004631016,0.134726156,0.38168483,0.37861336,0.103442712,0,0.001532943,67.70785503,253.5991951,14.99967235,27.76954349,4.513955602,9.132278145,0.063798505,0.308077834,11.99710898,25.69243767
14580,25,D,5,1,10,6858,5.01295,-152.02555,5050,11/5/18 11:02,11/5/18 11:02,4000,3999,0.4964,0,1091.8,401.6,1504.7,,,,specks,,,114.222024,0.246674677,0.221701952,2713.432389,0.020646883,0.031294107,0.004635423,97.64425316,0.1109073,0.17197007,0.028361736,0.131769609,0.121740202,0.028626754,0.028011626,0.012840229,0.017006396,0.027735814,0.004280015,0.029134808,0.024720942,0.024835493,0.004791373,0.014863997,0.014517131,0.002143911,0.012930598,0.01308606,0.001925351,0.725837759,0.001638939,0.011670998,278.6895118,273.1800584,0.07221895,12.80085266,1.13281522,6.914866294,49.90611976,142.0527256,0.527162544,4.570823606,48.88528391,14.82554931,0.032345511,0.005027262,0.004556455,0.000479395,6.214553581,4.449135499,4.227502407,4.620331513,-26.87876495,17.10123033,-25.78125587,5.749981998,10.25630149,0.036993232,0.335681266,409.9896457,0.00108673,0.003713915,0.053253344,10.06697945,0.014334984,0.011878589,0.003733045,0.014516186,0.014716689,0.003145207,0.003706714,0.001256506,0.001414723,0.002848705,0.000567085,0.003836676,0.003409573,0.003303606,0.000631765,0.00200891,0.001849491,0.000248754,0.002068303,0.001751943,0.000269286,0.012526316,0.00016452,0.001827648,52.90698789,16.62265451,0.016062659,3.119661777,0.203273589,3.307905423,7.406239631,22.22671845,23.38811834,0.098184787,2.609066886,3.531459592,1.76228114,,47.62448872,6.973090121,278.6895118,52.90698789,0.729714737,0.10279363,0.621952522,0.445269481,0.284088162,0.310486278,0.089472257,0.016985597,0.003066088,7.53E-05,0.004138568,0.000605962,1.732432334,0.87621622,0.421208218,0.359005377,0.163982256,0.051645456,0.001769817,0.002388877,0.117315369,0.508173063,0.354348927,0.019385166,8.59E-05,0.000691566,118.4036331,274.111166,18.40274283,28.8398466,6.434020957,9.504598614,0.114554872,0.223424875,54.27024724,106.0168302
14579,25,D,6,1,10,6858,5.01295,-152.02555,5050,11/5/18 11:02,11/5/18 11:02,3500,3498.5,0.4964,0,1173.7,400.7,1579.7,Comm pins corroded but pumped ok,,most aggs to archive,,,,211.0058742,0.152009646,0.250914588,2794.055834,0.028181208,0.066476352,0.004645827,112.874895,0.065940974,0.110562805,0.016511436,0.084539792,0.07409001,0.014330881,0.01641498,0.011412628,0.017710995,0.018179723,0.002515483,0.017262853,0.01499769,0.01410066,0.003032527,0.008816374,0.009086413,0.001314291,0.007935422,0.007776771,0.001321595,0.042134034,0.000271501,0.033352196,115.8787796,313.8420876,0.033316128,6.443177778,0.973767252,0.733371736,40.17028482,52.46776698,0.334784917,3.368692218,55.0921779,2.43435589,0.049314895,0.006110727,0.002237571,0.000311378,7.109504643,3.693109972,4.401104348,3.855618495,-27.39360443,15.80615646,-25.1588196,7.046276929,12.67617594,0.032710077,0.204470711,313.8429877,0.000983975,0.002838632,0.049557702,10.30226075,0.01108451,0.006901414,0.002628503,0.010523901,0.010377434,0.002677183,0.002450942,0.001180447,0.001400376,0.001835453,0.000414163,0.002981858,0.002217388,0.002338288,0.000557565,0.001538805,0.001542776,0.000224498,0.001643925,0.0015556,0.000234016,0.010044802,-7.03E-05,0.002305705,29.77271008,16.23535723,0.012880948,2.438957679,0.147473251,4.664154674,4.694941771,17.18227613,17.99774987,0.095272381,2.65719327,2.911411653,18.64605891,,39.22158525,4.451192593,115.8787796,29.77271008,1.112544037,0.05047961,0.711519225,0.369606446,0.295754212,0.259097563,0.037202462,0.009558421,0.000569593,0.000542062,0.003408356,0.000386809,2.160997884,0.68967091,0.514828841,0.329254938,0.136860019,0.017215409,0.000263579,0.001577214,0.073193764,0.535917117,0.375682893,0.013859394,0.000785972,0.00056086,157.1328295,137.820889,19.47070697,19.17903434,8.070216957,7.186018155,0.21181465,0.174842606,7.756626617,1148.484671
14578,25,D,7,1,10,6858,5.01295,-152.02555,5050,11/5/18 11:02,11/5/18 11:02,3000,2999.5,0.4964,distal N-EPR,1101,395.2,1504,,,,QMA was loaded upside down; Hg punch dropped on table after drying for 12 hrs,,,302.7766397,0.236019346,0.284300856,2344.063229,0.04656549,0.069297468,0.004710484,146.5952661,0.105226048,0.119870047,0.024385005,0.114451754,0.109332268,0.022404907,0.022885892,0.016595086,0.022847188,0.026324009,0.004045096,0.02798211,0.025083094,0.023728199,0.005382063,0.015406883,0.015253013,0.002105623,0.013230413,0.01294885,0.002178467,0.060767571,0.000672751,0.050520397,209.1993792,358.7396517,0.043418812,11.51616575,2.121963172,1.813261503,47.36783693,99.40345991,0.34694023,5.076981661,44.19448738,19.4926792,0.051658674,0.008318684,0.011293167,0.001732847,9.149087738,2.638486417,4.812650431,3.35578365,-26.64719397,16.65116976,-23.39256945,9.244112812,13.87404151,0.290881824,0.026411872,478.6107599,0.047274913,0.00521419,0.052953726,8.355040307,0.006429474,0.004767543,0.001486527,0.005062102,0.005537825,0.001112932,0.001194199,0.00082717,0.001225143,0.00131875,0.000286466,0.001947306,0.002971876,0.002793481,0.000503792,0.001639429,0.001699038,0.000256397,0.002016919,0.002074264,0.000422887,0.013048782,0.000430686,0.002953745,20.01534782,21.3969783,0.01331993,4.784911243,0.092967892,-0.635723704,6.069488914,9.713634077,10.37282566,0.04017319,0.336278132,231.1821714,1.060691936,,45.65512161,5.905623262,209.1993792,20.01534782,1.165419692,0.254773846,0.915640701,0.264059721,0.323410109,0.225508661,0.067162702,0.006425855,0.001528793,0.000167982,0.00396743,0.000513199,2.477129427,0.751449263,0.470471861,0.369637812,0.130558422,0.027113118,0.000617163,0.001601624,0.33904331,0.351400598,0.30009832,0.008551282,0.000223544,0.000682945,144.0004584,527.7926052,23.18863749,80.98561019,6.209957721,6.517115867,0.193169247,0.243688151,54.33656164,49.57204338
14577,25,D,8,1,10,6858,5.01295,-152.02555,5050,11/5/18 11:02,11/5/18 11:02,2600,2600.5,0.4964,distal N-EPR,1191.1,403.5,1637.6,,,,,,,-8.479875288,0.252667955,-0.162198393,4755.282525,0.055691633,0.07468388,0.004613589,177.1965778,0.105185695,0.117724998,0.023177876,0.106702708,0.099826021,0.021092239,0.021388923,0.019029955,0.027104019,0.025899192,0.003748368,0.026525759,0.022754037,0.022390677,0.004951048,0.014669967,0.0152081,0.002155511,0.014238535,0.014876026,0.002142557,0.107913935,0.000882186,-0.009864579,253.7512897,350.706621,0.065943301,12.49047774,1.523404317,-0.813263935,76.06170544,132.3307471,0.443536664,5.285445503,36.93636344,3.207865427,0.061265933,0.010308081,0.004622559,0.000561475,7.864617245,2.615518357,5.288330413,3.305333255,-26.3099893,15.43774884,-25.12140616,8.025995344,42.41874125,0.029923418,0.011979048,436.4494793,0.000766551,0.007182486,0.048579925,12.07226261,0.008862054,0.006456622,0.001929973,0.008526621,0.007661609,0.001826405,0.001933481,0.001188672,0.001583146,0.002162876,0.000344261,0.002199257,0.002150995,0.002229033,0.000484217,0.001336262,0.001344412,0.000215266,0.001518139,0.001393069,0.000227532,0.009472906,3.04E-05,0.002099567,30.07518395,21.81132307,0.008676841,0.834360671,0.117751784,1.969630156,6.260571426,16.65328321,17.32681317,0.040833276,0.366504832,1.664621963,0.395144543,,73.98424363,6.014345895,253.7512897,30.07518395,1.382159439,0.104284929,0.787090894,0.261761077,0.355375804,0.222118395,0.081465931,0.009655529,0.003111295,0.000472359,0.006429231,0.000522647,2.615632593,0.598814935,0.528422624,0.300917987,0.135866102,0.031145785,0.0011895,0.002458002,0.174152184,0.437131845,0.370929951,0.016124395,0.000788823,0.000872802,174.6928313,211.9339064,29.39231903,25.74238523,5.943485816,8.232877586,0.212952581,0.329300791,9.146863033,18.11648664
14685,27,S,1,1,4,6872,2.513566667,-152.0288,4570,11/6/18 15:36,11/6/18 15:36,1400,1390.070922,0.8574,deep particle feature,1191,402.9,1646.5,,,,,,,230.465716,0.168770315,0.251294229,4302.377904,0.100414361,0.279911526,0.008278256,161.4746647,0.044884856,0.083998398,0.009076085,0.044353514,0.041199399,0.009570102,0.009823785,0.013650406,0.0211091,0.014044696,0.001811627,0.012098733,0.01267085,0.011773251,0.002538513,0.008559373,0.008610341,0.001336898,0.008846432,0.009924497,0.001713263,0.075146944,0.001478956,0.037823487,104.0871205,466.6515633,0.034369907,6.148297831,0.968335234,10.46906884,36.50252058,37.15598378,0.431415443,8.211956039,16.5824457,97.10194872,0.111137262,0.012804485,0.01638527,0.001876611,22.09774106,6.007845437,7.609018969,6.130821626,-26.06430553,4.991666181,-23.97925891,5.97135193,28.03173908,0.036228307,0.006665263,388.5432533,0.004364565,0.015072787,0.05212902,20.18017401,0.009609987,0.009646047,0.002134417,0.008337254,0.008201401,0.002192292,0.002100918,0.002613955,0.003754353,0.002375125,0.000388861,0.00274068,0.002216518,0.002465307,0.000601727,0.001850014,0.001931974,0.000317951,0.001812708,0.001787815,0.000305595,0.017231947,2.81E-05,0.005610062,50.65831317,38.16257791,0.017991625,4.461044798,0.244401128,1.490522259,4.641520774,9.524947214,9.597486526,0.056065798,1.302141028,1.310397686,4.092493533,,35.65035932,4.226781164,104.0871205,50.65831317,2.507256631,0.369651689,2.211541925,0.601265171,0.511326075,0.411991213,0.033416793,0.016263668,0,0,0.003098016,0.000367307,5.26663944,1.399539049,0.476063847,0.419915195,0.097087731,0.006344993,0,0.000588234,0.264123884,0.429616574,0.294376362,0.011620732,0,0.000262449,238.1589836,429.354378,27.43906963,49.17412554,8.679557537,8.731306826,0.599829826,0.394962505,208.0823388,107.2383931
14684,27,S,2,1,4,6872,2.513566667,-152.0288,4570,11/6/18 15:36,11/6/18 15:36,800,794.3262411,0.8574,S min,1204.7,443.3,1647.9,,,,,,,104.5043594,0.187493352,0.095812469,3744.690939,0.125329207,0.346908762,0.007523812,173.9688786,0.046893064,0.07584943,0.008710596,0.03987682,0.039429018,0.009001621,0.009714955,0.015593245,0.022963232,0.013854648,0.001767153,0.012468568,0.012740507,0.011820035,0.002932232,0.009587894,0.009653551,0.00140674,0.009163799,0.009927363,0.001836997,0.083741957,0.000946719,0.022131329,108.8567797,550.9352114,0.052649371,4.87624903,1.772105807,-3.301367069,35.90765747,51.89137959,0.435217783,9.43405677,11.9449305,20.05614956,0.10544384,0.011506861,0.015090191,0.001823318,16.82303777,4.503173857,10.58730241,7.290954062,-25.04448586,9.865148365,-23.95945953,6.563452322,27.51215983,0.041724254,0.024023931,326.3730408,0.006349616,0.025892378,0.047596121,23.34787399,0.008958678,0.01014925,0.001966294,0.008100492,0.007814513,0.002239076,0.001945974,0.002423176,0.003505899,0.001048612,0.000379462,0.002679464,0.002637225,0.002620228,0.000584881,0.002143617,0.002032127,0.000337805,0.001998359,0.002032395,0.000315427,0.021986876,6.41E-05,0.006823531,55.23522522,50.1178285,0.013324937,1.993291074,0.314253526,1.485908265,3.73911285,11.31057293,11.78887459,0.062103146,1.432465396,0.970665825,1.740132097,,35.01644702,3.286902061,108.8567797,55.23522522,2.37881303,0.340434701,1.68364962,0.45067764,0.711466722,0.489952113,0.034948074,0.017733069,0.000813342,0,0.003042929,0.000285632,4.812733718,1.299083155,0.494274807,0.349832282,0.147830062,0.007261585,0.000168998,0.000632266,0.262057668,0.346919778,0.377152233,0.013650449,0,0.000219872,191.3906351,301.0942637,20.88605157,36.3806259,9.163562315,8.276225496,0.629672518,0.516630093,36.40382598,34.72081991
14683,27,S,3,1,4,6872,2.513566667,-152.0288,4570,11/6/18 15:36,11/6/18 15:36,500,496.4539007,0.8574,O2 min; subsurface particle feature,1120.5,425,1542.2,,,,,,,564.1794877,0.132560878,1.027279089,4094.490389,0.114089442,0.87086385,0.007847788,228.1684289,0.044468464,0.051345693,0.008321668,0.047908375,0.037123387,0.008950985,0.009352297,0.018651688,0.028989251,0.01144278,0.001446735,0.010446729,0.010126564,0.009397811,0.002112725,0.007175954,0.007341973,0.000975699,0.006592671,0.006793121,0.001375309,0.117127864,4.15E-05,0.109127476,46.85490408,927.2166893,0.017533276,4.172112689,1.666621112,1.75587067,34.57670917,18.73811645,0.496030587,12.71465518,11.02738207,12.60928045,0.148917242,0.016434644,0.027431076,0.003564659,19.58173815,9.080413364,10.79767732,11.52629083,-24.41937772,8.339041048,-23.3286164,6.78046205,114.0038061,0.049838355,0.027009896,533.536736,0.004992949,0.032232406,0.051843325,26.3306057,0.010448979,0.013108066,0.002582776,0.010183631,0.009017684,0.002614092,0.002365376,0.002843089,0.003751468,0.001726655,0.000455069,0.002970133,0.003160643,0.003111066,0.000635378,0.002496075,0.002364375,0.000356091,0.002293075,0.001939604,0.000363946,0.027457735,5.48E-05,0.009688606,64.21615827,69.75557902,0.01870751,1.733544122,0.375433162,1.141272888,4.98081368,11.37436472,11.91376468,0.076004601,1.635099738,0.9054691,0.957892411,,34.19310807,4.455075992,46.85490408,64.21615827,3.359572989,0.618845086,1.959740354,0.908767769,0.725603916,0.774566744,0.015042597,0.020616365,0,0,0.002971381,0.000387146,6.062931238,2.32318311,0.554116954,0.323233149,0.119678731,0.002481077,0,0.00049009,0.266378093,0.391173544,0.333407531,0.008874188,0,0.000166645,160.6067321,393.2456282,17.72470726,51.10213117,9.061178263,7.695288225,0.939223657,0.462076383,13.59906546,13.73212615
14682,27,S,4,1,4,6872,2.513566667,-152.0288,4570,11/6/18 15:36,11/6/18 15:36,250,248.2269504,0.8574,bae of particle gradient,1151.3,440,1599.8,,,,,,,467.4998901,0.115044561,0.798579421,3437.727627,0.134991526,1.985666567,0.007580246,315.4987561,0.040715464,0.038952048,0.005654302,0.034592998,0.025996383,0.006969883,0.006764159,0.026203984,0.042075389,0.008745077,0.001084508,0.007872481,0.007265234,0.007194921,0.001843063,0.005763245,0.005186511,0.0007814,0.005020081,0.00495641,0.001040449,0.157084212,-0.000315835,0.049404115,21.71573169,1351.43042,0.023941328,1.979374799,1.116289875,-4.285840521,33.99867039,19.80161623,0.57756164,11.21400402,9.920187398,18.09819318,0.169848255,0.021435303,0.02886003,0.003984529,21.22949153,6.662815488,11.3069649,11.85232081,-23.75856743,8.237951085,-23.32694792,7.204240675,57.38017371,0.031482728,0.043243154,534.7964663,0.006608337,0.048921502,0.050257322,21.76826933,0.006275483,0.005930773,0.001289092,0.004818491,0.004959487,0.001522641,0.001330578,0.002123417,0.003063733,0.00019402,0.000247796,0.001621425,0.001667567,0.00164395,0.000339953,0.001274157,0.001492605,0.000227383,0.001287005,0.001367325,0.000204938,0.022409136,-0.000114538,0.00915097,26.64558531,122.3837616,0.009889503,2.05951384,0.256824674,-0.699116204,4.835125346,3.238347261,3.455744118,0.046687511,1.831885432,1.031717534,6.252605499,,33.82088369,4.616977939,21.71573169,26.64558531,3.831776628,0.651082285,2.124647512,0.666814574,0.759828042,0.796475958,0.006971757,0.008554469,0.001172442,0,0.002939035,0.000401215,6.727335416,2.123328501,0.56958311,0.315823039,0.112946359,0.001036333,0.00017428,0.000436879,0.306632857,0.314042115,0.37510727,0.004028801,0,0.000188956,125.6803549,235.8158466,15.86119593,32.55766129,7.923762842,7.243021682,1.469307289,0.399738507,13.39187939,51.09015621
14681,27,S,5,1,4,6872,2.513566667,-152.0288,4570,11/6/18 15:36,11/6/18 15:36,160,158.8652482,0.8574,"Sal min, below SEC",1127.3,522,1657.2,,,,,,,741.4994159,0.110155632,1.28899379,3403.753922,0.137944289,2.919426591,0.006389474,250.9805612,0.059152569,0.021937308,0.005542055,0.040798453,0.026490919,0.005898971,0.005967298,0.0202981,0.03236432,0.00821106,0.000953487,0.007307287,0.006657153,0.005987457,0.001611502,0.004641577,0.004548737,0.000592481,0.003493028,0.003925845,0.000664379,0.200871931,-0.000321599,0.095502195,7.513680732,3473.441962,0.030009836,0.72759142,1.419114227,-2.347289522,36.61331135,25.03199399,0.730009436,12.05400591,8.411957147,17.29837755,0.317594437,0.050111862,0.056932509,0.008436886,21.38310796,11.78674334,9.39085776,15.8068915,-24.23180849,8.006858809,-23.15353445,6.928981861,174.8031727,0.048814283,0.309883869,537.838745,0.006130752,0.216365627,0.051507438,18.47556697,0.009483814,0.007611203,0.001915562,0.007869307,0.007473247,0.001617452,0.001849292,0.001756085,0.002501852,0.000889138,0.000388217,0.002663571,0.002506777,0.002582018,0.0005384,0.001954128,0.001802624,0.000254394,0.00176458,0.001814174,0.000277089,0.049741691,0.000670576,0.019895556,19.65894885,551.3712697,0.011234446,0.537330648,0.803445399,-0.544072955,9.534193194,3.74220316,3.80111295,0.095480661,3.220540447,1.164608096,9.288398836,,36.55179685,9.37324538,7.513680732,19.65894885,7.164930494,1.284397409,2.140021444,1.179617273,0.631065641,1.062223109,0.00241224,0.006311434,0.002349173,0,0.003176351,0.000814535,9.943955345,3.533363761,0.720531242,0.215208272,0.063462236,0.000242584,0.000236241,0.000319425,0.36350557,0.33385107,0.300626593,0.00178624,0,0.000230527,91.43507801,103.256213,14.42714829,15.3016418,6.337709725,6.748047978,0.840499603,0.392413676,4.980183271,16.84599715
14680,27,S,6,1,4,6872,2.513566667,-152.0288,4570,11/6/18 15:36,11/6/18 15:36,100,99.29078014,0.8574,upper part of Sal max,1024.4,507.3,1544.4,(Silicone grease worked on comm pins--continue),,,,,,243.4148746,0.096862961,1.138007021,4057.205251,0.150011487,3.513601935,0.006574624,8.222122627,0.132413755,0.012069837,0.003077671,0.016964956,0.013236478,0.00296157,0.003039669,0.001726988,0.002153233,0.004132881,0.000662639,0.004709314,0.004956493,0.004412091,0.001308872,0.004566431,0.0043038,0.000757396,0.005041,0.005051213,0.000941442,0.271897547,-0.000738169,0.099499103,8.102891066,7459.793242,0.022660753,0.956630443,1.771149247,-2.003437727,11.51970891,4.915737367,1.544420896,13.85800297,13.39460022,11.72215436,0.707752317,0.11699049,0.08714126,0.013795126,23.16136822,10.42251601,11.39063559,19.32988716,-23.02431099,2.512920616,-22.48486034,5.553938739,577.2548118,0.031432799,5.154525217,568.5564371,0.005158188,0.608269837,0.05655387,3.852049704,0.005110578,0.002937863,0.000879313,0.00298593,0.002882087,0.000889338,0.001033784,0.000493758,0.000285707,-7.91E-06,0.000203297,0.001273385,0.001312731,0.00136657,0.000380532,0.001399458,0.001459584,0.000236562,0.001505703,0.001322389,0.000234651,0.030525334,-0.000221515,0.028534623,11.24027567,1371.117911,0.00946941,4.285218202,1.846086326,1.789242362,1.029244513,2.973020604,3.005173878,0.175186616,2.472966786,1.467901972,3.434023371,,11.45337054,0.937220376,8.102891066,11.24027567,15.96689227,1.965906822,2.317989731,1.043085402,0.765450712,1.298968417,0.002601404,0.00360865,0.000173123,0,0.000995298,8.14E-05,19.05410254,4.311650735,0.837976611,0.121653052,0.040172488,0.000136527,9.09E-06,5.22E-05,0.455952243,0.241922518,0.301269397,0.000836953,0,1.89E-05,94.87559428,63.55489861,15.68280595,10.0612253,6.049656839,6.316814974,0.471005271,0.443630582,1.571377916,2.504542711
14679,27,S,7,1,4,6872,2.513566667,-152.0288,4570,11/6/18 15:36,11/6/18 15:36,60,59.57446809,0.8574,DCM,947.2,434.8,1396.2,,,,,,,690.0867999,0.622360854,1.865097801,5913.362361,0.136913457,2.633156438,0.007670898,11.19915237,0.208117813,0.040056305,0.009666868,0.054861931,0.046168465,0.012720308,0.011744562,0.004100236,0.004423837,0.018299646,0.004173372,0.021239545,0.036104462,0.036297477,0.011932955,0.048504595,0.049358454,0.008249595,0.056499968,0.055000498,0.009828181,0.367180426,-0.000334551,0.19542197,13.64764034,11899.75147,0.074875173,3.479509248,5.856219219,2.173832586,13.63786648,4.65278202,2.428806184,16.83875882,12.94542424,7.992533624,0.926555372,0.156052091,0.213713086,0.030927862,32.73928378,25.16869548,15.16170226,66.61877543,-22.52378282,7.416082674,-21.72571136,9.21904381,3338.81768,0.112668768,5.306179907,700.3893726,0.005571741,0.531735252,0.060807594,135.906092,0.011810603,0.007903,0.002496381,0.010650253,0.008897493,0.002962311,0.002962641,0.013136226,0.021503324,0.003253703,0.000572111,0.003543551,0.004456265,0.004583037,0.001379799,0.005338748,0.005296627,0.000836615,0.006637901,0.006119945,0.001208016,0.066745852,-5.21E-05,0.06146117,53.49674391,2042.61655,0.032675405,0.803217796,16.78966887,-0.142211416,2.590512146,4.706367235,4.981155388,0.346169878,6.407509742,1.956834319,6.635408662,,13.52613325,2.152534304,13.64764034,53.49674391,20.9030892,4.821367231,3.276547521,2.518883044,1.018866392,4.476781709,0.004381525,0.017174936,0,0,0.001175421,0.000187055,25.20406006,11.83439397,0.829354047,0.130000782,0.040424693,0.000173842,0,4.66E-05,0.407402968,0.212844278,0.378285675,0.001451273,0,1.58E-05,77.86342219,104.6271198,13.11389501,15.1412963,5.937474878,6.910050348,0.221278272,0.260320642,0.671655509,3.248484725
